smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
C=CC(=O)[C@@H]1CC[C@H](C)NC1	307488384	DOMROAAVUABVCH-JGVFFNPUSA-N	153.225	1.130	30	40	ADEB	
C=C(C)C[C@@H](O)C(C)C	5761137	LCBOFRBFVBROGF-MRVPVSSYSA-N	128.215	1.970	30	40	ADEB	
CCC/N=C(/NCC)SC	33373971	CKGKRVCRLFCBNA-UHFFFAOYSA-N	160.286	1.725	30	40	ADEB	
N#C[C@@H](CO)Cc1ccsc1	62720158	CAWGVQXENLSGGH-QMMMGPOBSA-N	167.233	1.423	30	40	ADEB	
N#Cc1ccc(OCCF)cc1	72226311	HAYQOVIRQBFPQU-UHFFFAOYSA-N	165.167	1.907	30	40	ADEB	
C#CCCCCCC=O	82055426	OEPKOGKYPMWNSI-UHFFFAOYSA-N	124.183	1.769	30	40	ADEB	
CCCCCCCCNN	85534204	WSLDIBCXIOECNX-UHFFFAOYSA-N	144.262	1.810	30	40	ADEB	
C#CC/N=C\c1ccccc1	100194262	FEPOHBCBQQCLOF-LUAWRHEFSA-N	143.189	1.739	30	40	ADEB	
N#CC1(C#N)[C@@H]2C=C[C@H](C2)C1(C#N)C#N	100223188	OTRJLHGHUSIRSP-RKDXNWHRSA-N	194.197	1.259	30	40	ADEB	
C=CCC(=O)[C@](C)(N)C1CC1	124080643	JMTQWJQTCWCJLD-SECBINFHSA-N	153.225	1.259	30	40	ADEB	
CC(C)N1CC[C@H]([C@H]2CO2)C1	242701510	WGCBTXWXXZKRSN-DTWKUNHWSA-N	155.241	1.116	30	40	ADEB	
O=C1C=CC(F)(F)C1	257826136	HCAAKIHMISGUPM-UHFFFAOYSA-N	118.082	1.151	30	40	ADEB	
C[C@H]1C[C@H](S)c2nccn21	306357459	WIKGIQPTYIOWAE-WDSKDSINSA-N	154.238	1.819	30	40	ADEB	
CC[C@@]1(c2ccc(F)cn2)O[C@@H]1C#N	306374829	WGXCXDGOOZURSM-ZJUUUORDSA-N	192.193	1.748	30	40	ADEB	
CCOCCC(C)(C)C=O	306378571	HIGRAXBBASSCMC-UHFFFAOYSA-N	144.214	1.638	30	40	ADEB	
C=C(C)[C@H]1Cc2nc(N)nc(C)c2C1	248516	SJUHHZQYXMFGRA-MRVPVSSYSA-N	189.262	1.658	30	40	ADEB	biogenic
CCn1nc(C2CC2)cc1C#N	12398965	WGUASFOOIBTQGZ-UHFFFAOYSA-N	161.208	1.652	30	40	ADEB	
CC(C)C#C[C@H](O)C(C)C	34464221	RZQCKHGOJBNXKO-VIFPVBQESA-N	140.226	1.663	30	40	ADEB	
N#CC[C@@H](O)C1CCCCC1	36437704	JTCALPNCEVCXLU-SECBINFHSA-N	153.225	1.841	30	40	ADEB	
C=CCOc1cc(O)ccc1C=O	72219726	AIMPOOFQEHYGTR-UHFFFAOYSA-N	178.187	1.770	30	40	ADEB	
CC[C@]1(C(C)C)O[C@@H]1C(=O)OC	84324379	MEIMZNNNRFZQOT-VXNVDRBHSA-N	172.224	1.363	30	40	ADEB	
N#Cc1cccn2cc(C=O)nc12	90669453	DZEDNFVHDCIGQT-UHFFFAOYSA-N	171.159	1.018	30	40	ADEB	in-vitro
C=CCC(=O)[C@@H]1C=C[C@@H](N)C1	124221105	ULLGPEOSPMIFKI-HTQZYQBOSA-N	151.209	1.035	30	40	ADEB	
N#CCc1ccc(C(F)(F)F)nn1	132519125	KMEHEMJEVITAOI-UHFFFAOYSA-N	187.124	1.561	30	40	ADEB	
N#Cc1cc2cccnc2cn1	204382727	LFINHNXBKQLDSB-UHFFFAOYSA-N	155.160	1.501	30	40	ADEB	
COC(=O)c1cc(C#N)ccc1S	238342334	WLKDDEXUPJNRHO-UHFFFAOYSA-N	193.227	1.634	30	40	ADEB	
N#Cc1ccc(OC(F)F)c(O)c1	238727753	ZREGIZMEBAIGDC-UHFFFAOYSA-N	185.129	1.865	30	40	ADEB	in-vitro
C[C@@H](C#N)CCC1CCNCC1	260992448	QNANGTLBADNVNR-SECBINFHSA-N	166.268	1.926	30	40	ADEB	
Cc1cccc(/C=N/n2cnnc2)c1	554227	RSQBDFRGZUXOOA-AWNIVKPZSA-N	186.218	1.469	30	40	ADEB	
N#C[C@@H](c1ccccc1)[N+](=O)[O-]	1724675	DBMPHBQSQZZRDP-QMMMGPOBSA-N	162.148	1.528	30	40	ADEB	
C=C(C)C(=O)NCOCC(C)C	2571917	TWYISXLZCIVDDW-UHFFFAOYSA-N	171.240	1.309	30	40	ADEB	
CN[C@H](C#N)c1ccc(OC)cc1	20173423	IRDYATXCQRCAGX-SNVBAGLBSA-N	176.219	1.479	30	40	ADEB	
C#CCNC(=O)c1cccc(C)c1	32678810	VLKXXUSFTDMKGH-UHFFFAOYSA-N	173.215	1.358	30	40	ADEB	
Cc1ccc(Cl)cc1C#CCO	95631712	DYOMOWIZQWVAON-UHFFFAOYSA-N	180.634	1.992	30	40	ADEB	
O=C[C@@H]1CSc2ccccc2C1=O	105601308	FVGAOVICJHMUGY-SSDOTTSWSA-N	192.239	1.790	30	40	ADEB	
O=C(O)C#C[C@H]1C[C@H]2CC[C@H]1C2	112611431	GINJESWXXYDOOJ-CIUDSAMLSA-N	164.204	1.511	30	40	ADEB	
N#Cc1ccc(N)c(NC2CC2)c1	113822488	ZMUDBYJHNYYBHM-UHFFFAOYSA-N	173.219	1.715	30	40	ADEB	
CC[C@@]1(C)O[C@H]1C#N	196713039	IMQWVSGGXYHAOF-NTSWFWBYSA-N	111.144	1.077	30	40	ADEB	
N#Cc1c(C(F)(F)F)nsc1N	204507194	AUUOMMFVIIRURD-UHFFFAOYSA-N	193.153	1.616	30	40	ADEB	
C[C@@H](CN)c1ccc(C#N)cc1	225197221	ZUJWUWOIJQZIKK-QMMMGPOBSA-N	160.220	1.620	30	40	ADEB	
C[C@@H]1CCC[C@@]12O[C@H]2C#N	307383934	FHXVHRDINHJVJZ-GJMOJQLCSA-N	137.182	1.468	30	40	ADEB	
COC(=O)c1cc(C#N)ccc1C=O	585164232	GTANZDCSKXKGAZ-UHFFFAOYSA-N	189.170	1.157	30	40	ADEB	
C#CCC[C@@](O)(C#C)CCC=C	3852390	QALZTXNWLWUDFF-NSHDSACASA-N	162.232	1.730	30	40	ADEB	biogenic
C=C(F)CCCOC(C)=O	98174938	AJOPERUWQBKTMU-UHFFFAOYSA-N	146.161	1.813	30	40	ADEB	
C=C[C@@H]1CC[C@@H](C(=O)OC(C)(C)C)N1	115343709	ZVKIAQSXZRBUHF-BDAKNGLRSA-N	197.278	1.635	30	40	ADEB	
C=C[C@H]1OC[C@H](CCCCO)O1	139513903	ZRIQNCBHTRKTIC-IUCAKERBSA-N	172.224	1.077	30	40	ADEB	
CCN1C(=O)CC[C@@H]1CCC#N	218288085	VHMYGUUVRLVYKX-QMMMGPOBSA-N	166.224	1.301	30	40	ADEB	
COc1ccnc(F)c1C#N	230553257	UIAOGRXVVSXVMO-UHFFFAOYSA-N	152.128	1.101	30	40	ADEB	
C=CCOC(=S)CC	2557809	OMAZLJGMUJNNMU-UHFFFAOYSA-N	130.212	1.926	30	40	ADEB	
C[C@@H](S)C(F)(F)F	34594890	UJOUOGWTVBKKOQ-UWTATZPHSA-N	130.134	1.867	30	40	ADEB	
N#Cc1ccc2c(N)ccnc2c1	49582022	ULOMPSGOQQSFAN-UHFFFAOYSA-N	169.187	1.689	30	40	ADEB	
C#C[C@](C)(O)[C@@H]1C[C@H]2C=C[C@H]1C2	100016564	FNQWHJAPJGOWMA-MMWGEVLESA-N	162.232	1.583	30	40	ADEB	
O/N=C/c1ccc(O)c(F)c1	100469715	PFVBAQCIHPFEBY-RUDMXATFSA-N	155.128	1.339	30	40	ADEB	
C=CCCNc1ccc(C#N)nc1	133602149	OTQIOTNITWOUSE-UHFFFAOYSA-N	173.219	1.941	30	40	ADEB	
C[C@H]1C[C@@H]1C(=O)/C=C/N(C)C	306379318	UDIMZEPEDZDOAB-VEVSIANRSA-N	153.225	1.287	30	40	ADEB	
N#C[C@@]1(CCF)CCCOC1	307618226	YPXXCIGRCHSZRS-QMMMGPOBSA-N	157.188	1.666	30	40	ADEB	
C=C/C(O)=N/[C@@H](C#N)C(C)C	328600304	WQMATWCCDGXWQI-ZETCQYMHSA-N	152.197	1.677	30	40	ADEB	
CNC[C@@H](O)CC1(C#N)CCCCC1	536956621	ZZAZFMBUORWQJB-JTQLQIEISA-N	196.294	1.431	30	40	ADEB	
O=C[C@H]1CC2CC1C2	1887623344	PHWPVWYYCRDHGO-KPGICGJXSA-N	110.156	1.231	30	40	ADEB	
N#CCNc1ccccc1N	1675044	NTIDIUHUNFFTOV-UHFFFAOYSA-N	147.181	1.204	30	40	ADEB	
CC(C)C(=O)CCC#N	36466080	ATGJYGWBWNJTIT-UHFFFAOYSA-N	125.171	1.515	30	40	ADEB	
N#Cc1ccnc2ccoc12	39050994	QJPRZDCLWLHTLY-UHFFFAOYSA-N	144.133	1.699	30	40	ADEB	
C/N=C/N(C)c1cc(C)on1	45813904	PETDISIRXDLWPX-VMPITWQZSA-N	153.185	1.077	30	40	ADEB	
C=C1CCC(N)CC1	45817122	BOPBTKZUXMFDBK-UHFFFAOYSA-N	111.188	1.444	30	40	ADEB	
N#Cc1c(F)ccc(F)c1C(=O)O	75927057	UXWPNIALSMRJGW-UHFFFAOYSA-N	183.113	1.535	30	40	ADEB	
O=C[C@@H]1CCN(c2ccncc2)C1	95098396	GQWIPHYVZNBAPK-SECBINFHSA-N	176.219	1.107	30	40	ADEB	
N#Cc1ncc(N)cc1C(F)F	118703153	GGEPQETUGVWULX-UHFFFAOYSA-N	169.134	1.473	30	40	ADEB	
CO[C@@H]1CCC[C@@H](S)C1	234842163	UJKBIIRQVNFDGG-RNFRBKRXSA-N	146.255	1.874	30	40	ADEB	
N#Cc1cccnc1C(F)F	238656868	VXAINGBDMVBRIH-UHFFFAOYSA-N	154.119	1.891	30	40	ADEB	
O=C1C[C@@H](S)[C@H]2CCCCN12	300795489	ZRMNYZCJQSXTGA-RNFRBKRXSA-N	171.265	1.070	30	40	ADEB	
N#Cc1c(Cl)c[n+]([O-])cc1Cl	163094	YBHDGHAIAKNNJU-UHFFFAOYSA-N	189.001	1.498	30	40	ADEB	
Cc1cc(Cl)ccc1/C(N)=N/O	2547144	UFUULJCHNKBALO-UHFFFAOYSA-N	184.626	1.743	30	40	ADEB	
O=C(CCCCc1ccccc1)NO	4962624	QPJQHUCNTXYBIL-UHFFFAOYSA-N	193.246	1.905	30	40	ADEB	
C[C@@](N)(C#N)c1ccc(F)cc1	22170304	OZNZBXVVWRAIRB-SECBINFHSA-N	164.183	1.523	30	40	ADEB	
C#C[C@H](N)c1ccc(Cl)cc1	34621879	FQBCINVPQPLNQO-VIFPVBQESA-N	165.623	1.973	30	40	ADEB	in-vitro
O=C1C=C2SC(=O)C=C2S1	71256327	JJFFKSNSZYHZPV-UHFFFAOYSA-N	170.214	1.301	30	40	ADEB	
CCOC(=O)[C@H]1O[C@]1(CC)C(C)C	84324496	BJQUIMORMAIKAU-PSASIEDQSA-N	186.251	1.753	30	40	ADEB	
O=C1C=CC(=O)[C@@H]2[C@@H]3C=C[C@H](C3)[C@H]12	100371480	FQLRTGXTYFCECH-CCXSFMJYSA-N	174.199	1.133	30	40	ADEB	
