smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
N#Cc1ccc(-c2ccncc2)nc1O	128004	DQBRKKGTJNHOBR-UHFFFAOYSA-N	197.197	1.721	30	50	ADEA	in-vitro
COc1cc(N)ccc1C#N	1661195	KTDRJLRJAHBQDQ-UHFFFAOYSA-N	148.165	1.149	30	50	ADEA	in-vitro
C#C[C@](C)(O)CCC(C)C	2042281	COWFALGRNJAHKW-VIFPVBQESA-N	140.226	1.807	30	50	ADEA	in-vitro
N#Cc1ccc(F)cc1CO	16159656	NJSSPVGHLXWQFD-UHFFFAOYSA-N	151.140	1.190	30	50	ADEA	in-vitro
O=CC(C=O)c1cccc(F)c1	101704916	UEGJLVIVIDWGSB-UHFFFAOYSA-N	166.151	1.307	30	50	ADEA	
C[C@H]1CCC=CC1=O	105331699	NNNOHBBOFIFCCL-LURJTMIESA-N	110.156	1.542	30	50	ADEA	
C=C(C)C(=O)O[C@@H](C)CC	2048414	VXTQKJXIZHSXBY-ZETCQYMHSA-N	142.198	1.904	30	50	ADEA	
Cc1cc(C#N)c(C)cc1O	14989285	DGCLRFNSBZRROX-UHFFFAOYSA-N	147.177	1.881	30	50	ADEA	in-vitro
N#Cc1cnc(Cl)c(C#N)c1	34588931	WBJFCLLYTVUQHD-UHFFFAOYSA-N	163.567	1.478	30	50	ADEA	in-vitro
C[C@H](CC#N)NC(=O)OC(C)(C)C	35322833	DIUMTAGYVCAZRM-SSDOTTSWSA-N	184.239	1.813	30	50	ADEA	in-vitro
N#Cc1cccc2c1CC[C@H]2N	44560043	ICKYBHPNMIHUPQ-SNVBAGLBSA-N	158.204	1.504	30	50	ADEA	in-vitro
CC(=O)C(=Nc1ccccc1)C(C)=O	95080225	MUAPSNXRCQIEBO-UHFFFAOYSA-N	189.214	1.937	30	50	ADEA	
C=C(C)C(=O)OC[C]1[CH][CH][CH][CH]1	103619600	SJDKSEFECXDKFY-UHFFFAOYSA-N	163.196	1.511	30	50	ADEA	
CNCCc1ccccc1C#N	212092143	NRSLUJKSVBATBA-UHFFFAOYSA-N	160.220	1.320	30	50	ADEA	
