smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
c1csc(SC2COC2)n1	307751906	PROIUCNRCCRKNH-UHFFFAOYSA-N	173.262	1.634	10	20	ADCD	
C[C@@H](CN)CNCc1ccccc1O	308560773	FCKKVHIORDSHNL-VIFPVBQESA-N	194.278	1.077	10	20	ADCD	
CC[C@H]1CN(CCN=[N+]=[N-])CC[C@H]1O	409434889	RBDMNVATDNEJET-DTWKUNHWSA-N	198.270	1.390	10	20	ADCD	
C[C@H](N[C@H](C)CN)c1ccccc1O	817965945	FGGPQKARMSRRGX-BDAKNGLRSA-N	194.278	1.390	10	20	ADCD	
[N-]=[N+]=NC[C@@H]1CCNCC1(F)F	1912189717	WHNVKSZWEQTDDB-YFKPBYRVSA-N	176.170	1.542	10	20	ADCD	
COc1ccc2c(c1)C(=O)CCC2=O	59222430	IQNDCDUKSUDCPM-UHFFFAOYSA-N	190.198	1.854	10	20	ADCD	
Nc1ccccc1NC1CCOCC1	36319177	TUFNKKKFNULMSX-UHFFFAOYSA-N	192.262	1.860	10	20	ADCD	
[N-]=[N+]=NCCN1CC[C@H](F)C1	409422254	CHOFFMAXCQBPJK-LURJTMIESA-N	158.180	1.341	10	20	ADCD	
CC(C)(N)CNCc1ccccc1O	389249504	BZHOUWPQZFRPIT-UHFFFAOYSA-N	194.278	1.219	10	20	ADCD	
[N-]=[N+]=NCCN1CC[C@@H](CF)C1	409426164	HQBPVCNAAMAPPN-ZETCQYMHSA-N	172.207	1.588	10	20	ADCD	
C[C@@H](O)[C@H]1CCCCN1CCN=[N+]=[N-]	409427859	KZOWHTKGSZZUBE-RKDXNWHRSA-N	198.270	1.532	10	20	ADCD	
CC1(C)CN(CCN=[N+]=[N-])C[C@@H]1CO	409425211	ABDPAEMLCDFEQG-MRVPVSSYSA-N	198.270	1.247	10	20	ADCD	
C[C@H](NCCN)c1cc(F)ccc1O	87111381	ZJKGCDNDPFYILN-ZETCQYMHSA-N	198.241	1.141	10	20	ADCD	
COc1c(O)c(O)cc(C=O)c1F	2386363539	RLQRPXUNRWYEFR-UHFFFAOYSA-N	186.138	1.058	10	20	ADCD	
C[C@H]1C[C@@H]1C(=O)Nc1ccc(N)cc1	21954083	IAFIJTJUKGSRKY-XVKPBYJWSA-N	190.246	1.863	10	20	ADCD	
CCCNC(=O)c1cc(O)cs1	306435813	LKHQAKQCLYHFCB-UHFFFAOYSA-N	185.248	1.594	10	20	ADCD	
O=C(CF)c1ccc(O)c(O)c1	39054830	HYBMJRSIVMTZFK-UHFFFAOYSA-N	170.139	1.250	10	20	ADCD	
C[C@@H](O)[C@@H]1CCCCN1CCN=[N+]=[N-]	409427851	KZOWHTKGSZZUBE-BDAKNGLRSA-N	198.270	1.532	10	20	ADCD	
C=CS(=O)(=O)Nc1ccc(N)cc1	238605386	IRXJLAPPLYMTLT-UHFFFAOYSA-N	198.247	1.154	10	20	ADCD	
Nc1ccc(N2C[C@H]3C[C@H]3C2)cc1	107124946	DCCKIEWDIIHBRY-DTORHVGOSA-N	174.247	1.725	10	20	ADCD	
C[C@@H](NCCN)c1cc(F)ccc1O	87111382	ZJKGCDNDPFYILN-SSDOTTSWSA-N	198.241	1.141	10	20	ADCD	
CO[C@@H]1CCCN(CCN=[N+]=[N-])C1	230322175	JXBFZVQATPIHQA-MRVPVSSYSA-N	184.243	1.408	10	20	ADCD	
C[C@@H](O)[C@H]1CCCN1CCN=[N+]=[N-]	409432438	VMNPSEMLRFHQJC-HTQZYQBOSA-N	184.243	1.142	10	20	ADCD	
COC[C@H]1CN(CCN=[N+]=[N-])C[C@@H]1C	409424945	DNBUHSDXMVDENW-DTWKUNHWSA-N	198.270	1.511	10	20	ADCD	
CC(C)NCCc1ccc(N)cc1	40407413	OUDUQZMQPFWQLQ-UHFFFAOYSA-N	178.279	1.809	10	20	ADCD	
C[C@H](O)c1ccc(O)c(O)c1	13340449	LOXKYYNKSCBYLB-YFKPBYRVSA-N	154.165	1.151	10	20	ADCD	
[N-]=[N+]=NC1CN(C(=O)c2ccco2)C1	409422409	DTEQUBZRJVHEPG-UHFFFAOYSA-N	192.178	1.414	10	20	ADCD	
CCN(CCN=[N+]=[N-])C1CCOCC1	409430870	JGCSBDZEYALBTJ-UHFFFAOYSA-N	198.270	1.798	10	20	ADCD	
COCCNCc1cccc(C)c1O	83342287	HQYVLOFEVCLKNR-UHFFFAOYSA-N	195.262	1.437	10	20	ADCD	
Oc1ccc(F)cc1[C@@H]1CCCN1	40442615	PIHKPXDJNMQHGB-VIFPVBQESA-N	181.210	1.956	10	20	ADCD	
C[C@@H](N)c1ccc(N(C)C)c(F)c1	19872732	KIJNDCUOIOUWGZ-SSDOTTSWSA-N	182.242	1.911	10	20	ADCD	
COc1ccc(N(C)C[C@H](C)N)cc1	20239521	ZBRUQBJSMGSLRS-VIFPVBQESA-N	194.278	1.479	10	20	ADCD	
O=C(O)c1sc2ncccc2c1O	84228188	YVYQYTWFDUOYPC-UHFFFAOYSA-N	195.199	1.700	10	20	ADCD	
CNCc1cc(C)ccc1O	45793168	UTIAPQQYLHNDGD-UHFFFAOYSA-N	151.209	1.420	10	20	ADCD	
OC/C=C\CNCc1ccccc1O	717576851	KWWQAZAMEJKWSS-ARJAWSKDSA-N	193.246	1.030	10	20	ADCD	
Cc1cc(O)c(O)cc1C	3200918	VKQJFKLRXDLRNP-UHFFFAOYSA-N	138.166	1.715	10	20	ADCD	
CC[C@@H](C)C(=O)N1CC(N=[N+]=[N-])C1	409423426	ODOGUFVABWLWGF-ZCFIWIBFSA-N	182.227	1.554	10	20	ADCD	
CCCNC(=O)Nc1ccc(N)cc1	20256216	UEVMNVYOKWBBJZ-UHFFFAOYSA-N	193.250	1.800	10	20	ADCD	
[N-]=[N+]=NCC(=O)N1CCC[C@H](F)C1	409422866	JOAJKCMMSDPUCO-LURJTMIESA-N	186.190	1.257	10	20	ADCD	
Cc1ccc(CNC[C@H](C)O)c(O)c1	83342294	CDXBAPOCKDGGCP-VIFPVBQESA-N	195.262	1.171	10	20	ADCD	
C[C@@H](O)CN(C)Cc1ccccc1O	328590468	DMIUIVSQDDHVFZ-SECBINFHSA-N	195.262	1.205	10	20	ADCD	
CC[C@@H](N)CNCc1ccc(N)cc1	1334755139	XIIZGOOCGARDFY-SNVBAGLBSA-N	193.294	1.096	10	20	ADCD	
CO[C@H](C)CNCc1ccccc1O	162955548	IVMHTPJYIHTWGZ-SECBINFHSA-N	195.262	1.517	10	20	ADCD	
O=[N+]([O-])/C=C/c1ccc(O)c(O)c1	2519273	LLJASJHXECDHOM-ONEGZZNKSA-N	181.147	1.345	10	20	ADCD	in-vivo
CN(C)C(=O)c1ccc(CN=[N+]=[N-])o1	1537962579	ORZQIJSFVDHNNV-UHFFFAOYSA-N	194.194	1.792	10	20	ADCD	
C[C@@H](NCC(=O)O)c1ccccc1O	36723157	INUWYRRXIJGXAL-SSDOTTSWSA-N	195.218	1.127	10	20	ADCD	
CC1(C)CN(CCN=[N+]=[N-])C[C@H]1CO	409425216	ABDPAEMLCDFEQG-QMMMGPOBSA-N	198.270	1.247	10	20	ADCD	
Nc1ccc(N[C@@H]2CCCNC2)cc1	205453414	OIQNGWBOULPKDR-LLVKDONJSA-N	191.278	1.433	10	20	ADCD	
CCN(C)C(=O)Cc1ccc(N)cc1	37078053	FOHYQRYGIDDEEQ-UHFFFAOYSA-N	192.262	1.290	10	20	ADCD	
O=[N+]([O-])CCSc1nccs1	901478161	SJGIZBJGMZQFMK-UHFFFAOYSA-N	190.249	1.512	10	20	ADCD	
N[C@@H](CO)c1c(O)cccc1Cl	72197603	FHGLTDXAHVYWPL-LURJTMIESA-N	187.626	1.038	10	20	ADCD	
C[C@@H](CCO)NCc1ccccc1O	96811502	QEDAEHKMYVZKNA-VIFPVBQESA-N	195.262	1.253	10	20	ADCD	
NCc1ccc(N2C[C@H]3C[C@@H]3C2)cc1	107133606	LAXCSFGAYRGPDL-GHMZBOCLSA-N	188.274	1.601	10	20	ADCD	
CCOC[C@H]1CCN(CCN=[N+]=[N-])C1	409425155	FGRUVUWXOGRRHK-VIFPVBQESA-N	198.270	1.655	10	20	ADCD	
COc1cccc(CNC(C)=O)c1O	729859898	WHKOPRJJIJGCKY-UHFFFAOYSA-N	195.218	1.037	10	20	ADCD	
C[C@@H]1OCc2c(ccc(O)c2O)C1=O	40952227	XMPDGGPOGJOFIJ-YFKPBYRVSA-N	194.186	1.199	10	20	ADCD	
Cc1cc(Cl)cc(CN)c1O	29220646	LJAUEQNEDHTITE-UHFFFAOYSA-N	171.627	1.813	10	20	ADCD	
S=C1C=Cc2[nH]c(=S)[nH]c21	39132968	TWQWKLDIIYZKDO-UHFFFAOYSA-N	168.246	1.817	10	20	ADCD	
CCN(CCO)c1ccc(OC)cc1	33506408	PRZLVBMLJYDCEM-UHFFFAOYSA-N	195.262	1.514	10	20	ADCD	
CCOCCN(C)c1ccc(N)cc1	35359025	ZRIGMMFQIAPQQU-UHFFFAOYSA-N	194.278	1.742	10	20	ADCD	
C[C@@H](N)CN[C@H](C)c1ccccc1O	817972522	MKBWHEAURLGGBD-RKDXNWHRSA-N	194.278	1.390	10	20	ADCD	
[N-]=[N+]=NCCN1CCC(F)(F)C1	307557075	ZUTWIEHDIYYTBD-UHFFFAOYSA-N	176.170	1.638	10	20	ADCD	
Oc1ccccc1CN1C[C@@H]2C[C@H]2C1	213413220	PQFYAMLIUWYBDG-QWRGUYRKSA-N	189.258	1.844	10	20	ADCD	
Oc1cc2cnncc2cc1O	34498922	MGJYLEIAXJSMOS-UHFFFAOYSA-N	162.148	1.041	10	20	ADCD	
CN1CCc2cc(/C=C/CO)ccc21	86209708	GPNYLMLRBOSQQR-NSCUHMNNSA-N	189.258	1.684	10	20	ADCD	
CCNCc1ccc2c(c1)CCO2	37362289	MPPSSXKENOOQEA-UHFFFAOYSA-N	177.247	1.731	10	20	ADCD	
CN(C(=O)c1cc(O)cs1)C1CC1	307681264	PQEANFTZRDCXNH-UHFFFAOYSA-N	197.259	1.688	10	20	ADCD	
COc1ccc(N(C)CCN)cc1	20239321	IXAKVYIULMPNEX-UHFFFAOYSA-N	180.251	1.090	10	20	ADCD	
CNCCN[C@H](C)c1ccccc1O	817953442	ORGRAYOKFSSJST-SECBINFHSA-N	194.278	1.262	10	20	ADCD	
CO[C@H]1CCN(CCN=[N+]=[N-])C1	234801719	HKBSOUAUBGIXKF-ZETCQYMHSA-N	170.216	1.017	10	20	ADCD	
NCC1CC(Nc2ccc(N)cc2)C1	904352816	BUQSSXKXPFVEEN-UHFFFAOYSA-N	191.278	1.418	10	20	ADCD	
COc1ccc(O)c(O)c1Cl	238377197	OXILFZOJWFWSKR-UHFFFAOYSA-N	174.583	1.760	10	20	ADCD	
COc1ccc(N(C)C[C@H](C)O)cc1	49811531	HJSVFEVRZPVBCC-VIFPVBQESA-N	195.262	1.512	10	20	ADCD	
Oc1cc2cccnc2cc1O	34466958	IFMZKCMCMMMEKQ-UHFFFAOYSA-N	161.160	1.646	10	20	ADCD	
O=C1Cc2cc(F)ccc2C1=O	34540233	FLHLDRIACZGYIJ-UHFFFAOYSA-N	164.135	1.134	10	20	ADCD	
C[C@@H](CO)NCc1cc(F)ccc1O	226612986	VNQMZTGXDMOSLT-ZETCQYMHSA-N	199.225	1.002	10	20	ADCD	
COc1ccccc1NC[C@@H](C)O	32007536	ZFTPSBLGEBTDSP-MRVPVSSYSA-N	181.235	1.488	10	20	ADCD	
CCc1cc(O)nc(O)c1	113101779	KIWLRKGMLCFANR-UHFFFAOYSA-N	139.154	1.055	10	20	ADCD	
CCCN(C)C(=O)c1cc(O)cs1	379398416	UELODSMCUVMTHR-UHFFFAOYSA-N	199.275	1.936	10	20	ADCD	
Oc1ccccc1CN1CC[C@H](F)C1	689849147	NVYAIOHJQVAMTM-JTQLQIEISA-N	195.237	1.936	10	20	ADCD	
CCCC(=O)NCc1ccccc1O	136335099	LURDNGSFEGNGPW-UHFFFAOYSA-N	193.246	1.809	10	20	ADCD	
[N-]=[N+]=NCCN1CCC2(CC1)COC2	409428277	MCPWIFAIVGCBIQ-UHFFFAOYSA-N	196.254	1.409	10	20	ADCD	
O=C1CCc2cc(O)c(O)cc2C1	4203405	BPAHDHDDRLZASB-UHFFFAOYSA-N	178.187	1.156	10	20	ADCD	
