smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
C/C=C/C(=O)CCC	2037700	TXVAOITYBBWKMG-HWKANZROSA-N	112.172	1.932	30	30	ADEC	endogenous,in-man
CC#CC1O[C@@H](C)[C@H](C)O1	39049601	SREVKWQBQGLONW-BQBZGAKWSA-N	140.182	1.160	30	30	ADEC	
O/N=C/CC1(O)CCCCC1	196444213	OQANJSIBUQFSLS-VQHVLOKHSA-N	157.213	1.532	30	30	ADEC	
N#CC/C(=N\C#N)N1CCCCC1	100049083	CXAPGRNCBJXCEF-FMIVXFBMSA-N	176.223	1.266	30	30	ADEC	
CCOC(=O)[C@H](C#N)c1ccsc1	5650653	BXETXHHTOKRXCR-MRVPVSSYSA-N	195.243	1.918	30	30	ADEC	
ON=CCc1ccccc1	263594887	CXISHLWVCSLKOJ-UHFFFAOYSA-N	135.166	1.689	30	30	ADEC	biogenic
N#CC[C@H]1OC(=O)c2ccccc21	21987432	LGLLUFNSKWOZQQ-SECBINFHSA-N	173.171	1.812	30	30	ADEC	
C=CCc1ccccc1S(N)(=O)=O	38350712	CDSXALZRBQNWAX-UHFFFAOYSA-N	197.259	1.063	30	30	ADEC	
C#CCOC(=O)c1ccoc1	39087612	FILIXFDMUZQLGQ-UHFFFAOYSA-N	150.133	1.070	30	30	ADEC	
C#CC[C@@H]1CCCOC1	1535776704	TZRJTEZSBHHESH-MRVPVSSYSA-N	124.183	1.436	30	30	ADEC	
CCc1cc(C#N)c(=O)[nH]c1C	21987692	BVCTUGXGFQOQGO-UHFFFAOYSA-N	162.192	1.117	30	30	ADEC	
C#CC1(COC)CC1	1535882556	MYRYSEVPNJYWFA-UHFFFAOYSA-N	110.156	1.046	30	30	ADEC	
N#CCN1CCCCCCC1	20265917	HTWWMEWXLRWYHS-UHFFFAOYSA-N	152.241	1.776	30	30	ADEC	
C#CCC[C@H]1CCCO1	1535853742	CEIGLQIDBNQDQK-QMMMGPOBSA-N	124.183	1.579	30	30	ADEC	
COc1c(C#N)ccc2[nH]ncc12	39089783	BHETZBRUZALQMI-UHFFFAOYSA-N	173.175	1.443	30	30	ADEC	
CC(=O)Nc1cccc2c1[C@@H](C#N)C2	45820225	GSGOYHUUSQVJBB-SECBINFHSA-N	186.214	1.808	30	30	ADEC	
C=C1[C@@H](CC(=O)O)C1(F)F	26649401	WYAOBDQFIQIMCB-SCSAIBSYSA-N	148.108	1.282	30	30	ADEC	
C=C[C@@](C)(O)CCCC(C)(C)O	5356284	SRPFYGUVQUDURC-SNVBAGLBSA-N	172.268	1.865	30	30	ADEC	endogenous,in-man
CC(=O)C1=C(C)C[C@H]1C	39068141	DBNPBZLNYQDORR-RXMQYKEDSA-N	124.183	1.932	30	30	ADEC	
C#C[C@H]1CC(=O)C=C(OC)C1	39049880	GJMJVIQLBCULGK-ZETCQYMHSA-N	150.177	1.129	30	30	ADEC	
COC[C@@H]1CC[C@H]2O[C@H]2C1	141816931	JUBOISWHAUYTDY-PRJMDXOYSA-N	142.198	1.200	30	30	ADEC	
C[C@@H](O)c1ccc(C=NO)cc1	382632269	FQVRFXRMZTVRKK-SSDOTTSWSA-N	165.192	1.548	30	30	ADEC	
C=CCOc1cc(CO)ccc1O	39090024	AXHOLFPJFDSFBG-UHFFFAOYSA-N	180.203	1.449	30	30	ADEC	
C=CCCSCCO	33607083	RMBYRNBOWWTERV-UHFFFAOYSA-N	132.228	1.288	30	30	ADEC	
CO[C@@H]1CC[C@H]2[C@H]3C[C@H](C[C@@H]3C=O)[C@H]21	250440182	ADNJKQHZEFIIRK-KTWSDMTRSA-N	194.274	1.883	30	30	ADEC	
C[C@@]1(C(F)F)OC12CC2	39128779	BCHXFDPRINRBRB-YFKPBYRVSA-N	134.125	1.573	30	30	ADEC	
O=C(/C=N/O)c1ccc(O)cc1	2559912	QIMBQAFHVVTXTD-WEVVVXLNSA-N	165.148	1.035	30	30	ADEC	
CO[C@]1(C(F)F)C[C@H](CS)C1	1891911039	KHTCKKZRDUSDRP-IAQIWYKVSA-N	182.235	1.977	30	30	ADEC	
N#CC[C@@]1(C=O)CC=CCC1	39061917	QSUNNEGMOURNTG-SECBINFHSA-N	149.193	1.825	30	30	ADEC	
O=C1C=C(c2ccccc2)OC1	5850559	QKXNLWXUAQHOQZ-UHFFFAOYSA-N	160.172	1.627	30	30	ADEC	
N#Cc1cccc2c1OCCC2=O	104508030	NZAFZFYSWZUBIT-UHFFFAOYSA-N	173.171	1.523	30	30	ADEC	
N#C[C@]1(Cl)C(=O)[C@H]2CCCC[C@H]21	256162726	BGGSEUYQVPUNOA-LKEWCRSYSA-N	183.638	1.877	30	30	ADEC	
