smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
C[N+](C)(C)CCC[n+]1ccccc1	5764622	VPIAARVDOCGUCZ-UHFFFAOYSA-N	180.295	1.070	5	30	ADBC	
C[N+](C)(C)c1cccc([N+](=O)[O-])c1	13605072	XWUIDCOCPBPGFY-UHFFFAOYSA-N	181.215	1.792	5	30	ADBC	in-vivo
NC(=S)c1csc([N+](=O)[O-])c1	1043506	RSSFJRVXNKFIGT-UHFFFAOYSA-N	188.233	1.291	5	30	ADBC	
O=[N+]([O-])c1cccc(CCCO)c1	34484526	ULRDXMHMSLAYDJ-UHFFFAOYSA-N	181.191	1.520	5	30	ADBC	
CC/C(=C(/CC)[N+](=O)[O-])[N+](=O)[O-]	37625013	KQIWPQXBIFDSMD-AATRIKPKSA-N	174.156	1.571	5	30	ADBC	
C[C@H](C(=O)O)c1ccccc1[N+](=O)[O-]	98087573	BCYIUCVPTJDUPV-LURJTMIESA-N	195.174	1.783	5	30	ADBC	
CCC(=O)S[C@H](C)C[N+](C)(C)C	20232638	OEZLDQCKRRAYHM-MRVPVSSYSA-N	190.332	1.751	5	30	ADBC	
O=[N+]([O-])c1ccc2nonc2c1	32182394	UFCLPTABGUBVRR-UHFFFAOYSA-N	165.108	1.131	5	30	ADBC	
COc1ccc([C@@H](O)C[N+](=O)[O-])cc1	33506388	KLESIDDCPSMIRB-VIFPVBQESA-N	197.190	1.005	5	30	ADBC	
CNc1ccc(N)cc1[N+](=O)[O-]	38609641	CUUOESLUUQBFTM-UHFFFAOYSA-N	167.168	1.219	5	30	ADBC	
C1CC[N+]2(CC1)CCSCC2	38648294	ULVUXVQMMWHBFT-UHFFFAOYSA-N	172.317	1.734	5	30	ADBC	
CCC(=O)S[C@@H](C)C[N+](C)(C)C	2509991	OEZLDQCKRRAYHM-QMMMGPOBSA-N	190.332	1.751	5	30	ADBC	
O=Cc1c([N+](=O)[O-])[nH]c2ccccc12	196833113	LWALXHVEMHTZHP-UHFFFAOYSA-N	190.158	1.889	5	30	ADBC	
CC[N+](C)(C)Cc1ccco1	910029	YPIGPFJCANGQRW-UHFFFAOYSA-N	154.233	1.876	5	30	ADBC	
Cc1c(NO)cccc1[N+](=O)[O-]	95851965	HIXIHBIHMDSOMK-UHFFFAOYSA-N	168.152	1.704	5	30	ADBC	
CCC(=O)c1ccc(N)c([N+](=O)[O-])c1	221438283	WJXNSSZXGGXPTE-UHFFFAOYSA-N	194.190	1.770	5	30	ADBC	
O=[N+]([O-])c1cc(O)cc(O)c1	13511462	VNIXZWLYQDIGNU-UHFFFAOYSA-N	155.109	1.006	5	30	ADBC	biogenic
C/C(=C/c1ccc([N+](=O)[O-])o1)C(=O)O	173094	DAUWDSUMQISFQD-PLNGDYQASA-N	197.146	1.676	5	30	ADBC	
O=[N+]([O-])c1ccc(O[C@H]2CO2)cc1	6093330	LCDJFVGAKJGCGB-QMMMGPOBSA-N	181.147	1.330	5	30	ADBC	
Cc1ccc([N+](=O)[O-])c(O)c1C(=O)O	39084385	MZLBVXGCENMMTP-UHFFFAOYSA-N	197.146	1.307	5	30	ADBC	
Cc1ccc(O)c(N)c1[N+](=O)[O-]	33839076	JUQDHURMAZPYAS-UHFFFAOYSA-N	168.152	1.191	5	30	ADBC	
O=C1C[C@H](c2cccc([N+](=O)[O-])c2)N1	44256515	NZMXHHGQXRDJPS-MRVPVSSYSA-N	192.174	1.156	5	30	ADBC	
O=[N+]([O-])C=CC(F)(F)F	1933252974	FCKHHHXXJZMXBH-UHFFFAOYSA-N	141.048	1.339	5	30	ADBC	
CC[C@@H](C)C[N+](=O)[O-]	39294771	NAURQXSCQKYEIC-RXMQYKEDSA-N	117.148	1.309	5	30	ADBC	
O=[N+]([O-])c1cnc2cccnc2c1	39401038	CVLOAVGLAYWJHC-UHFFFAOYSA-N	175.147	1.538	5	30	ADBC	
CC(=O)c1[nH]c(C)c([N+](=O)[O-])c1C	36420116	LRWIHLXHXXDZJD-UHFFFAOYSA-N	182.179	1.742	5	30	ADBC	
O=[N+]([O-])c1ccc(OC2CCC2)nc1	39325845	ABNRSCLPSNNUNA-UHFFFAOYSA-N	194.190	1.921	5	30	ADBC	
C[C@H]1CCC[C@H](C)N1/C=C/[N+](=O)[O-]	1535644942	BPKXPMUQJBACBP-YKAJXJTPSA-N	184.239	1.997	5	30	ADBC	
CNc1ccc([N+](=O)[O-])cc1NC	96347604	QBFWFMYZBYUMHG-UHFFFAOYSA-N	181.195	1.678	5	30	ADBC	
Nc1ccc(F)c(Cl)c1[N+](=O)[O-]	238730468	WKTYWZSQQUWYQF-UHFFFAOYSA-N	190.561	1.970	5	30	ADBC	
CC(=O)Nc1cccc([N+](=O)[O-])c1O	33845710	XAIIJCIDXHCITA-UHFFFAOYSA-N	196.162	1.259	5	30	ADBC	
Cc1ncsc1[N+](=O)[O-]	88189814	LYZYIZXNSIVYRM-UHFFFAOYSA-N	144.155	1.360	5	30	ADBC	
Cc1nc2ccc([N+](=O)[O-])cc2n1O	31672304	UWBNPKAUKQNJCM-UHFFFAOYSA-N	193.162	1.490	5	30	ADBC	
CNC(=O)c1cc(F)ccc1[N+](=O)[O-]	37669431	XLFJZKCYKPSSNZ-UHFFFAOYSA-N	198.153	1.094	5	30	ADBC	
CC(C)(C)C[N+](=O)[O-]	2510327	VORSGHRRRHCPDN-UHFFFAOYSA-N	117.148	1.309	5	30	ADBC	
CC(=O)c1cc([N+](=O)[O-])c(C)o1	36466454	GUWFCFRFVZORHV-UHFFFAOYSA-N	169.136	1.699	5	30	ADBC	
O=C1C[C@@H](c2cccc([N+](=O)[O-])c2)N1	44256512	NZMXHHGQXRDJPS-QMMMGPOBSA-N	192.174	1.156	5	30	ADBC	
O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]21CCCC1	1565504546	MXMOCKPTNSGRFA-URLYPYJESA-N	182.287	1.283	5	30	ADBC	
CC(C)C(O)=C([N+]#N)[N+](=O)[O-]	1933272800	JVDBZACEVNZDHC-UHFFFAOYSA-O	158.137	1.499	5	30	ADBC	
C[N@@+]1([O-])CCC[C@H]1c1ccc[n+]([O-])c1	250844682	GSXMRZNVDIMTTQ-CMPLNLGQSA-N	194.234	1.099	5	30	ADBC	
CCn1c(C)cnc1[N+](=O)[O-]	5115220	NIZHAUDFIOIGPX-UHFFFAOYSA-N	155.157	1.120	5	30	ADBC	
CC[C@H](C)C[N+](=O)[O-]	39294773	NAURQXSCQKYEIC-YFKPBYRVSA-N	117.148	1.309	5	30	ADBC	
O=Cc1cc(C=O)cc([N+](=O)[O-])c1	14985583	RXACCCLYSOFTFW-UHFFFAOYSA-N	179.131	1.220	5	30	ADBC	in-vitro
