smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
Cc1ccc(O)c(CN=[N+]=[N-])n1	1535642709	YHBUFCCOVQCRKP-UHFFFAOYSA-N	164.168	1.906	10	30	ADCC	
CC(C)(C)[C@@H]1C[C@@H](N=[N+]=[N-])C(=O)N1	1772716611	IYWXFRVPIGPBIW-RITPCOANSA-N	182.227	1.600	10	30	ADCC	
[N-]=[N+]=NC1CC([C@H]2C[C@@H]2C(=O)O)C1	1857786757	XLPGOMPWLUPYCE-KBGZMJGOSA-N	181.195	1.796	10	30	ADCC	
[N-]=[N+]=NCc1ccc2[nH]c(=O)oc2c1	39126496	OQZLFLJDTGXIQX-UHFFFAOYSA-N	190.162	1.931	10	30	ADCC	
C[C@H]1OCC[C@H]1CN=[N+]=[N-]	1535810819	MPBRBICUFPOELN-RITPCOANSA-N	141.174	1.722	10	30	ADCC	
N[C@@H]1CCCC(=S)C1	1933223664	JYFMQTLGZNGQBQ-RXMQYKEDSA-N	129.228	1.258	10	30	ADCC	
[N-]=[N+]=NCC[C@@H]1CCOC1=O	2265384723	PMSCXCRXIBSQHO-RXMQYKEDSA-N	155.157	1.250	10	30	ADCC	
C[C@@H](N=[N+]=[N-])C12CC(CO1)C2	1535640512	ODOWBLXAHWKJIU-GRQBKTHUSA-N	153.185	1.864	10	30	ADCC	
C[C@]1(c2ccccc2O)NCCS1	75598310	UJMADGHHOYHVSC-JTQLQIEISA-N	195.287	1.901	10	30	ADCC	
[N-]=[N+]=N[C@@H]1CC[C@]2(C(=O)O)C[C@@H]12	2265347407	MKPNYTOSTFBRBE-BFHQHQDPSA-N	167.168	1.550	10	30	ADCC	
[N-]=[N+]=NC1CC([C@H]2C[C@H]2C(=O)O)C1	1857786758	XLPGOMPWLUPYCE-TVVDDFTJSA-N	181.195	1.796	10	30	ADCC	
C[C@@]1(c2ccccc2O)NCCS1	75598315	UJMADGHHOYHVSC-SNVBAGLBSA-N	195.287	1.901	10	30	ADCC	
c1ccc(/N=N/N2CCNCC2)cc1	39115403	WOFAPPKBZWDMRX-OUKQBFOZSA-N	190.250	1.591	10	30	ADCC	
C[N+]1(CCCN=[N+]=[N-])CCOCC1	95883620	HWHLYKFJSMXPDY-UHFFFAOYSA-N	185.251	1.164	10	30	ADCC	
CC(=S)C=C1CCCN1	1933274332	BEHAPUCAMINSEI-UHFFFAOYSA-N	141.239	1.644	10	30	ADCC	
COC(=O)[C@@]12CC[C@H](N=[N+]=[N-])[C@@H]1C2	2265384680	ICSDREYMROXVNP-VMHSAVOQSA-N	181.195	1.638	10	30	ADCC	
CCOC(=O)[C@@H]1C[C@H](N=[N+]=[N-])CCO1	1857784277	BKXFWKSXXKZOTP-RQJHMYQMSA-N	199.210	1.407	10	30	ADCC	
Oc1ccc2[nH]ccc2c1O	45793157	RTTHZDANMGTYSE-UHFFFAOYSA-N	149.149	1.579	10	30	ADCC	
C[C@@H](O)CNc1ccc(N)cc1	33606960	XYAQUYKPDDPZHG-SSDOTTSWSA-N	166.224	1.062	10	30	ADCC	
O=C1CCN(N=Nc2ccccc2)N1	254386054	RLKVZCXQKRXZFM-UHFFFAOYSA-N	190.206	1.422	10	30	ADCC	
CCC(=O)c1ccc(O)c(O)c1O	14818087	NRCNBXIMKFFCSN-UHFFFAOYSA-N	182.175	1.396	10	30	ADCC	
CC1(C)OCCO[C@H]1CN=[N+]=[N-]	1857780562	ROHCRLRZMXAHRC-LURJTMIESA-N	171.200	1.491	10	30	ADCC	
[N-]=[N+]=NCC1(O)CCC1	575464314	SJCBCHBFLHVTQM-UHFFFAOYSA-N	127.147	1.212	10	30	ADCC	
[N-]=[N+]=NCC[C@@H]1CO1	196739104	UCKWVZZSPZZMTC-SCSAIBSYSA-N	113.120	1.086	10	30	ADCC	
[N-]=[N+]=NCC(F)(F)CCC(=O)O	1554666016	WOPGPFUTJWOOTM-UHFFFAOYSA-N	179.126	1.797	10	30	ADCC	
CC(N)=C1C(=O)OC=C1C(F)(F)F	2265383692	PVLJTOMPVNJXBD-UHFFFAOYSA-N	193.124	1.222	10	30	ADCC	
[N-]=[N+]=NC[C@@H]1COCCC1(F)F	1775955489	YJYVENPSGVEKDR-RXMQYKEDSA-N	177.154	1.969	10	30	ADCC	
CC1(C)CC[C@H](N=[N+]=[N-])CN1	1775955812	IHWZKRCLEORJDE-LURJTMIESA-N	154.217	1.827	10	30	ADCC	
CC(=O)C(=O)c1ccco1	1997105	JXZJRYDTSDCGLO-UHFFFAOYSA-N	138.122	1.051	10	30	ADCC	endogenous,in-man
C[C@H](O)CNc1ccc(N)cc1	33606962	XYAQUYKPDDPZHG-ZETCQYMHSA-N	166.224	1.062	10	30	ADCC	
CS(=O)(=O)N=Nc1ccccc1	256115868	NCRNGYZMGWHUHU-UHFFFAOYSA-N	184.220	1.730	10	30	ADCC	
C[C@H]1OCC[C@@H]1CN=[N+]=[N-]	1535810818	MPBRBICUFPOELN-PHDIDXHHSA-N	141.174	1.722	10	30	ADCC	
CCOC(=O)[C@@H]1C[C@@H](N=[N+]=[N-])CCO1	1857784274	BKXFWKSXXKZOTP-BQBZGAKWSA-N	199.210	1.407	10	30	ADCC	
CN(C)N=Nc1cccc(C(=O)O)c1	254870658	BCPNATPABYLXNW-UHFFFAOYSA-N	193.206	1.945	10	30	ADCC	
C=CC=S	62592082	GPRPXLGCWOJFQZ-UHFFFAOYSA-N	72.132	1.172	10	30	ADCC	in-vitro
[N-]=[N+]=NC[C@H]1COCCC1(F)F	1775955490	YJYVENPSGVEKDR-YFKPBYRVSA-N	177.154	1.969	10	30	ADCC	
[N-]=[N+]=N[C@H]1CCCC(=O)C1	34408042	VVPPOLHGADOGBB-YFKPBYRVSA-N	139.158	1.808	10	30	ADCC	
CCOC(=O)[C@H](C)N=[N+]=[N-]	106323493	LSSJUKDVBOYWHG-BYPYZUCNSA-N	143.146	1.248	10	30	ADCC	
Nc1ccccc1NC1CCNCC1	33607226	FRPNIZFUGKDSSS-UHFFFAOYSA-N	191.278	1.433	10	30	ADCC	
C[C@@H]1OCC[C@@H]1CN=[N+]=[N-]	1535810817	MPBRBICUFPOELN-NTSWFWBYSA-N	141.174	1.722	10	30	ADCC	
[N-]=[N+]=NCC[C@H]1CCOC1=O	2265384724	PMSCXCRXIBSQHO-YFKPBYRVSA-N	155.157	1.250	10	30	ADCC	
CC1(C)CC(C)(C)C(=O)C1=O	5762116	PSTFMALKVLSKOP-UHFFFAOYSA-N	154.209	1.581	10	30	ADCC	
