smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
O=[N+]([O-])CCN[C@@H]1C[C@H]1c1ccco1	905293659	VTULHLXJMONRAA-HTQZYQBOSA-N	196.206	1.002	5	20	ADBD	
C[C@H](CN1CCC(F)CC1)[N+](=O)[O-]	1898211679	NHVDIKDTWXCQCF-SSDOTTSWSA-N	190.218	1.086	5	20	ADBD	
Cc1ccnc(C(C)(C)O)c1[N+](=O)[O-]	2383301651	FJERFLFDLSRPDF-UHFFFAOYSA-N	196.206	1.526	5	20	ADBD	
CC(=O)Nc1cc([N+](=O)[O-])ccc1N	34539413	HHHDEYQZODHHKT-UHFFFAOYSA-N	195.178	1.135	5	20	ADBD	
CCc1cccc(C=O)c1[N+](=O)[O-]	709922885	LJQYFAUJCQRSCH-UHFFFAOYSA-N	179.175	1.970	5	20	ADBD	
CC(C)Nc1ncc([N+](=O)[O-])cc1F	591136785	CZGWQAXPPQLVIN-UHFFFAOYSA-N	199.185	1.949	5	20	ADBD	
CCC1(NCC[N+](=O)[O-])CCCC1	930608667	SXQXATMYHZSRNA-UHFFFAOYSA-N	186.255	1.576	5	20	ADBD	
CC[C@H](C)[C@H](C)NCC[N+](=O)[O-]	308068300	ZWPQYDPQJSGZLU-YUMQZZPRSA-N	174.244	1.287	5	20	ADBD	
CC(=O)Nc1cccc(F)c1[N+](=O)[O-]	2386363436	FINSDXVJJLDYHA-UHFFFAOYSA-N	198.153	1.692	5	20	ADBD	
Cc1cn(CCC2CC2)nc1[N+](=O)[O-]	619745415	KIWZCQNQTNKNRO-UHFFFAOYSA-N	195.222	1.900	5	20	ADBD	
COC(=N)c1ccc([N+](=O)[O-])cc1	5354015	RBAWZIFNYPAVNC-UHFFFAOYSA-N	180.163	1.567	5	20	ADBD	
O=[N+]([O-])c1ncn(CCCC2CC2)n1	865354114	NGBHNZOUDISTBE-UHFFFAOYSA-N	196.210	1.377	5	20	ADBD	
CCC1(CNCC[N+](=O)[O-])CCC1	1120489686	VTYCPOOCWDVBLA-UHFFFAOYSA-N	186.255	1.433	5	20	ADBD	
O=[N+]([O-])CCNC(C1CC1)C1CC1	1334683314	BKWIRUFZZSOQJN-UHFFFAOYSA-N	184.239	1.041	5	20	ADBD	
C[C@H](N)CCc1cccc([N+](=O)[O-])c1	34084010	HEFFAMNLEVDIQO-QMMMGPOBSA-N	194.234	1.875	5	20	ADBD	
O=[N+]([O-])CCN[C@H]1CCC[C@@H](F)C1	1353363814	KSBTZMWAFFLSNI-SFYZADRCSA-N	190.218	1.133	5	20	ADBD	
CC(C)[C@@]1(C)C[C@H]1NCC[N+](=O)[O-]	905284596	NNNWVPRBMQYJFI-RKDXNWHRSA-N	186.255	1.287	5	20	ADBD	
O=[N+]([O-])CCN1CCC[C@H](C2CC2)C1	930499576	XFZQGWQPLRHNIN-JTQLQIEISA-N	198.266	1.385	5	20	ADBD	
Cc1cc(C(N)=O)cc([N+](=O)[O-])c1F	307133458	XOYRAVJHDWQNQX-UHFFFAOYSA-N	198.153	1.141	5	20	ADBD	
CC(C)[N@+]1(C)[C@H]2CC[C@@H]1C[C@H](O)C2	307545441	XSZIVSVHZCXNSB-NWRZOEAASA-N	184.303	1.527	5	20	ADBD	
CCn1cc(C=C[N+](=O)[O-])cn1	1857777025	OYTMRNHWORZQBS-UHFFFAOYSA-N	167.168	1.150	5	20	ADBD	
CON(C)c1ncc([N+](=O)[O-])s1	307194163	OTHFBVHVKXYAIL-UHFFFAOYSA-N	189.196	1.049	5	20	ADBD	
CN(CCF)c1ccc([N+](=O)[O-])nc1	601169942	SRRILRWCIHBXJU-UHFFFAOYSA-N	199.185	1.396	5	20	ADBD	
CC(C)=CCn1cc([N+](=O)[O-])cn1	71978636	YVXUDBBHKZWTSO-UHFFFAOYSA-N	181.195	1.758	5	20	ADBD	
CCCn1c(C)c([N+](=O)[O-])ccc1=O	71526659	YCAOQMBOXNSKHA-UHFFFAOYSA-N	196.206	1.475	5	20	ADBD	
O=Cc1cc(Cl)cnc1[N+](=O)[O-]	2382360040	QHUQPDAWJBXCAW-UHFFFAOYSA-N	186.554	1.456	5	20	ADBD	
