smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
NC(=O)/N=N/c1ccc(C(=O)O)cc1	135714840	XYVLKKQXBCNPIH-ZHACJKMWSA-N	193.162	1.547	10	50	ADCA	
C/C(N)=C1/C(=O)OC=C1C(F)(F)F	2382215965	PVLJTOMPVNJXBD-HYXAFXHYSA-N	193.124	1.222	10	50	ADCA	
CC(=O)c1ccc(O)c(CN(C)C)c1	34427764	WAENDPRPZPEBQR-UHFFFAOYSA-N	193.246	1.656	10	50	ADCA	
Nc1ccc([N+](=O)[O-])cc1	3860644	TYMLOMAKGOJONV-UHFFFAOYSA-N	138.126	1.177	10	50	ADCA	biogenic,in-vitro
Nc1sccc1C(=O)NC1CC1	2522259	INQNQYOYQKKZQT-UHFFFAOYSA-N	182.248	1.223	10	50	ADCA	in-vitro
CCN1CCCc2cc(CN)ccc21	3882748	NFTYECIALPNPKY-UHFFFAOYSA-N	190.290	1.918	10	50	ADCA	in-vitro
Oc1ccccc1[C@@H]1CCCN1	40442613	LIRAHXXJLSDRSO-VIFPVBQESA-N	163.220	1.817	10	50	ADCA	in-vitro
C[C@H](N=[N+]=[N-])C(=O)N1CCCC1	100459285	QORIDZQVZUVVRX-LURJTMIESA-N	168.200	1.308	10	50	ADCA	
NCc1c(O)cc(F)c(Cl)c1F	214753869	LULGKEZAQKUUHD-UHFFFAOYSA-N	193.580	1.783	10	50	ADCA	
CC(=O)CSc1nccs1	40677196	CZSCYAJBYUGOPI-UHFFFAOYSA-N	173.262	1.824	10	50	ADCA	
COC(=O)NCc1ccc(N)cc1	21990912	MFQVSXFZFMRDFR-UHFFFAOYSA-N	180.207	1.125	10	50	ADCA	in-vitro
Cc1ccnn1-c1ccc(N)cc1	36928495	KZJSLRBWGWOLKO-UHFFFAOYSA-N	173.219	1.763	10	50	ADCA	
Nc1ccc(NC2COC2)cc1	1953647099	FCFYUPKECKTQPV-UHFFFAOYSA-N	164.208	1.080	10	50	ADCA	
CN(C)/N=N/c1ccc(C(=O)O)cc1	1103	GUAZPUYTLMUTMA-ZHACJKMWSA-N	193.206	1.945	10	50	ADCA	
O=C(O)/C=C/c1ccc(O)c(O)c1	58172	QAIPRVGONGVQAS-DUXPYHPUSA-N	180.159	1.196	10	50	ADCA	endogenous,investigational
CC(=O)C(=O)c1ccc([N+](=O)[O-])cc1	1529071	WCQBWJSIZYUMDJ-UHFFFAOYSA-N	193.158	1.367	10	50	ADCA	in-vitro
Nc1ccc(N2CCC2=O)cc1	216711536	DZYOSBHMMCZFBG-UHFFFAOYSA-N	162.192	1.006	10	50	ADCA	in-vitro
Nc1ccc(NC2CCOCC2)cc1	36319181	FTXWFTJLCSYUIF-UHFFFAOYSA-N	192.262	1.860	10	50	ADCA	in-vitro
CN(C)Cc1cc(C=O)ccc1O	19735582	RONWGSMHSGHRJS-UHFFFAOYSA-N	179.219	1.266	10	50	ADCA	in-vitro
CC(C)N1C(=O)CSC1=S	2302695	RDTCWIVFHBFWAI-UHFFFAOYSA-N	175.278	1.255	10	50	ADCA	
Nc1ccc(OC2CCOCC2)cc1	12370474	CCIFXNITZHWCRR-UHFFFAOYSA-N	193.246	1.827	10	50	ADCA	in-vitro
CCc1ccc(O)c(O)c1	2501	HFLGBNBLMBSXEM-UHFFFAOYSA-N	138.166	1.660	10	50	ADCA	endogenous,in-man
Cc1cccc(CN(C)C)c1O	6071716	ADODSZXYDVUXTG-UHFFFAOYSA-N	165.236	1.762	10	50	ADCA	
NCc1cc(F)cc(F)c1O	39125666	AFHZHTNEFNRBJQ-UHFFFAOYSA-N	159.135	1.129	10	50	ADCA	
Cc1c(C=O)ccc(O)c1O	39059351	OSYMDNUEVGSSKZ-UHFFFAOYSA-N	152.149	1.219	10	50	ADCA	biogenic
Oc1cccc(Br)c1O	2019194	JPBDMIWPTFDFEU-UHFFFAOYSA-N	189.008	1.860	10	50	ADCA	in-vitro
C[C@H](N)c1cc(F)ccc1O	36949603	SSNRPTHWRFURQQ-YFKPBYRVSA-N	155.172	1.551	10	50	ADCA	
Nc1ccc2c(ccn2CCO)c1	36949950	PBXBPYUFLVXOHY-UHFFFAOYSA-N	176.219	1.216	10	50	ADCA	in-vitro
CCOC(=O)c1cc(O)cs1	146108372	PJYRWPIPMSMUFE-UHFFFAOYSA-N	172.205	1.630	10	50	ADCA	
CC(C)C(=O)NCCN=[N+]=[N-]	42012084	YDCFSSSQDZUIES-UHFFFAOYSA-N	156.189	1.069	10	50	ADCA	in-vitro
C[C@@H]1C=NC=CC1=S	100304679	BMPKVCSCSXHEFJ-RXMQYKEDSA-N	125.196	1.591	10	50	ADCA	
O=C(O)c1cc(O)cs1	13518020	FFIUBSLJPHJUCZ-UHFFFAOYSA-N	144.151	1.152	10	50	ADCA	in-vitro
CCOC(=O)N(C)c1ccc(N)cc1	20374335	LEIXYDVFMCKKLG-UHFFFAOYSA-N	194.234	1.862	10	50	ADCA	
CC(C)NCc1ccc(N)cc1	40398208	JFKOYUSYMNIQQA-UHFFFAOYSA-N	164.252	1.767	10	50	ADCA	in-vitro
Nc1ccc(N2CCC2)cc1	78675877	UWVKFAPNLNOQOF-UHFFFAOYSA-N	148.209	1.479	10	50	ADCA	
COC(=O)c1ccc(CN=[N+]=[N-])nc1	87223971	UDAQXROOFWMMQD-UHFFFAOYSA-N	192.178	1.679	10	50	ADCA	
Nc1ccc(CC(=O)NC2CC2)cc1	19092559	BCIWCNHOPDDPPK-UHFFFAOYSA-N	190.246	1.090	10	50	ADCA	in-vitro
Oc1ccc(OC(F)(F)F)cc1O	220406760	FKLFKJZWLIDCGY-UHFFFAOYSA-N	194.108	1.996	10	50	ADCA	
Cc1ccc(C)n1-c1ccnn1C	888088159	ZRXGKXVZRTYNBJ-UHFFFAOYSA-N	175.235	1.828	10	50	ADCA	
